dataset_id,partition_id,config_id,score_kind,representation,scorer,hypothesis,outcome,median_average_precision,median_recall_at_100,median_precision_at_100,prevalence,precision_lift_at_100,median_top100_jaccard,stochastic,reviews_to_first_malicious,runtime_seconds,random_inference_pass,utility_pass,stability_pass,graph_control_pass,matched_vs_intrinsic_pass,reason
unsw_nb15_raw,unsw_selection,intrinsic|observed|raw_session|knn_mean_distance|Payload Size and Transmission Throughput,intrinsic,raw_session,knn_mean_distance,Payload Size and Transmission Throughput,Explore,0.2736354959357945,0.012816011235955056,0.73,0.22784,3.204002808988764,1.0,False,1.0,0.9130692999751773,False,True,True,True,True,random comparison did not pass adjusted inference
unsw_nb15_raw,unsw_selection,intrinsic|observed|raw_session|knn_mean_distance|TCP Handshake and Packet Timing,intrinsic,raw_session,knn_mean_distance,TCP Handshake and Packet Timing,Explore,0.2749430072694957,0.0033356741573033707,0.19,0.22784,0.8339185393258427,1.0,False,22.0,1.0473787000228185,False,False,True,True,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence
unsw_nb15_raw,unsw_selection,intrinsic|observed|typed_structural_stats|hdbscan_rare_cluster|__none__,intrinsic,typed_structural_stats,hdbscan_rare_cluster,,Abstain,0.16842445292232955,0.0,0.0,0.22784,0.0,1.0,False,18726.0,7.689766700001201,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared confirmatory observed-versus-null comparison.
unsw_nb15_raw,unsw_selection,intrinsic|observed|typed_structural_stats|isolation_forest|__none__,intrinsic,typed_structural_stats,isolation_forest,,Explore,0.34447247999558417,0.0,0.0,0.22784,0.0,1.0,True,112.0,4.292459799995413,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared confirmatory observed-versus-null comparison.
unsw_nb15_raw,unsw_selection,intrinsic|observed|typed_structural_stats|knn_mean_distance|__none__,intrinsic,typed_structural_stats,knn_mean_distance,,Abstain,0.22784,0.0015800561797752809,0.09,0.22784,0.39501404494382025,1.0,False,35.0,1.496825500013074,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared confirmatory observed-versus-null comparison.
unsw_nb15_raw,unsw_selection,matched|observed|dominant_style_trained|dominant_joint_reconstruction|Historical Connection Frequency Context,matched,dominant_style_trained,dominant_joint_reconstruction,Historical Connection Frequency Context,Explore,0.5824816513423852,0.0,0.0,0.22784,0.0,0.43884892086330934,True,1650.0,,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|dominant_style_trained|dominant_joint_reconstruction|Payload Size and Transmission Throughput,matched,dominant_style_trained,dominant_joint_reconstruction,Payload Size and Transmission Throughput,Explore,0.5172848298239091,0.006320224719101123,0.36,0.22784,1.580056179775281,0.0,True,32.0,,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|dominant_style_trained|dominant_joint_reconstruction|TCP Handshake and Packet Timing,matched,dominant_style_trained,dominant_joint_reconstruction,TCP Handshake and Packet Timing,Explore,0.4963305231143244,0.010533707865168539,0.6,0.22784,2.633426966292135,0.639344262295082,True,31.0,,False,True,True,False,False,random comparison did not pass adjusted inference; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|graphsage_trained|hdbscan_rare_cluster|Historical Connection Frequency Context,matched,graphsage_trained,hdbscan_rare_cluster,Historical Connection Frequency Context,Abstain,0.21442856698853896,0.0,0.0,0.22784,0.0,0.8867924528301887,True,141.0,194.90543869999237,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared trained-versus-random comparison for this scorer.; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|graphsage_trained|hdbscan_rare_cluster|Payload Size and Transmission Throughput,matched,graphsage_trained,hdbscan_rare_cluster,Payload Size and Transmission Throughput,Abstain,0.19782165177087885,0.0,0.0,0.22784,0.0,0.8018018018018018,True,141.0,191.64608780000708,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared trained-versus-random comparison for this scorer.; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|graphsage_trained|hdbscan_rare_cluster|TCP Handshake and Packet Timing,matched,graphsage_trained,hdbscan_rare_cluster,TCP Handshake and Packet Timing,Abstain,0.21592013896709994,0.0,0.0,0.22784,0.0,0.6260162601626016,True,134.0,186.01522080003633,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared trained-versus-random comparison for this scorer.; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|graphsage_trained|isolation_forest|Historical Connection Frequency Context,matched,graphsage_trained,isolation_forest,Historical Connection Frequency Context,Explore,0.43328632882383145,0.005793539325842697,0.33,0.22784,1.4483848314606742,0.7391304347826086,True,62.0,10.91139830002794,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared trained-versus-random comparison for this scorer.; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|graphsage_trained|isolation_forest|Payload Size and Transmission Throughput,matched,graphsage_trained,isolation_forest,Payload Size and Transmission Throughput,Explore,0.48886012391282063,0.0049157303370786515,0.28,0.22784,1.228932584269663,0.4084507042253521,True,65.0,11.918540700018639,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; No predeclared trained-versus-random comparison for this scorer.; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|graphsage_trained|isolation_forest|TCP Handshake and Packet Timing,matched,graphsage_trained,isolation_forest,TCP Handshake and Packet Timing,Explore,0.4786724084888088,0.012640449438202247,0.72,0.22784,3.160112359550562,0.7094017094017094,True,2.0,10.786485500022536,False,True,True,False,False,random comparison did not pass adjusted inference; No predeclared trained-versus-random comparison for this scorer.; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|graphsage_trained|knn_mean_distance|Historical Connection Frequency Context,matched,graphsage_trained,knn_mean_distance,Historical Connection Frequency Context,Abstain,0.2277696198245344,0.0012289325842696629,0.07,0.22784,0.30723314606741575,0.8018018018018018,True,72.0,15.411286800022935,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|graphsage_trained|knn_mean_distance|Payload Size and Transmission Throughput,matched,graphsage_trained,knn_mean_distance,Payload Size and Transmission Throughput,Abstain,0.22762849087217932,0.002106741573033708,0.12,0.22784,0.526685393258427,0.45985401459854014,True,71.0,16.13293329998851,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|graphsage_trained|knn_mean_distance|TCP Handshake and Packet Timing,matched,graphsage_trained,knn_mean_distance,TCP Handshake and Packet Timing,Abstain,0.22784,0.0,0.0,0.22784,0.0,0.4492753623188406,True,111.0,15.508583500020904,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|node2vec|hdbscan_rare_cluster|__none__,matched,node2vec,hdbscan_rare_cluster,,Abstain,0.22648796754697295,0.0,0.0,0.22784,0.0,0.5625,True,134.0,187.58021740001277,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|node2vec|isolation_forest|__none__,matched,node2vec,isolation_forest,,Explore,0.25884159097849607,0.012816011235955056,0.73,0.22784,3.204002808988764,0.8181818181818182,True,1.0,9.640684899990447,False,True,True,False,False,random comparison did not pass adjusted inference; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|node2vec|knn_mean_distance|__none__,matched,node2vec,knn_mean_distance,,Abstain,0.22784,0.000526685393258427,0.03,0.22784,0.13167134831460675,0.4925373134328358,True,92.0,12.882660499977646,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|raw_session|hdbscan_rare_cluster|Historical Connection Frequency Context,matched,raw_session,hdbscan_rare_cluster,Historical Connection Frequency Context,Explore,0.482562606308723,0.01211376404494382,0.69,0.22784,3.028441011235955,1.0,False,1.0,8.30509290000191,False,True,True,True,False,random comparison did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|raw_session|hdbscan_rare_cluster|Payload Size and Transmission Throughput,matched,raw_session,hdbscan_rare_cluster,Payload Size and Transmission Throughput,Abstain,0.135713840194247,0.0,0.0,0.22784,0.0,1.0,False,119.0,8.179958599997917,False,False,True,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|raw_session|hdbscan_rare_cluster|TCP Handshake and Packet Timing,matched,raw_session,hdbscan_rare_cluster,TCP Handshake and Packet Timing,Abstain,0.1771323476760716,0.005091292134831461,0.29,0.22784,1.2728230337078652,1.0,False,21.0,10.065484400023706,False,False,True,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|raw_session|isolation_forest|Historical Connection Frequency Context,matched,raw_session,isolation_forest,Historical Connection Frequency Context,Explore,0.46398353200932557,0.007724719101123595,0.44,0.22784,1.931179775280899,0.9230769230769231,True,1.0,4.061366000009002,False,False,True,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|raw_session|isolation_forest|Payload Size and Transmission Throughput,matched,raw_session,isolation_forest,Payload Size and Transmission Throughput,Abstain,0.2245863710683696,0.00860252808988764,0.49,0.22784,2.15063202247191,0.8181818181818182,True,23.0,3.9492247000162024,False,True,True,True,False,random comparison did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|raw_session|isolation_forest|TCP Handshake and Packet Timing,matched,raw_session,isolation_forest,TCP Handshake and Packet Timing,Abstain,0.22161348935237563,0.0052668539325842695,0.3,0.22784,1.3167134831460674,0.9047619047619048,True,24.0,4.013430900027743,False,False,True,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|raw_session|knn_mean_distance|Historical Connection Frequency Context,matched,raw_session,knn_mean_distance,Historical Connection Frequency Context,Explore,0.25859375972025656,0.009655898876404494,0.55,0.22784,2.413974719101124,1.0,False,1.0,0.8710380000120495,False,True,True,True,False,random comparison did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|raw_session|knn_mean_distance|Payload Size and Transmission Throughput,matched,raw_session,knn_mean_distance,Payload Size and Transmission Throughput,Explore,0.2698253526423975,0.012816011235955056,0.73,0.22784,3.204002808988764,1.0,False,1.0,0.9130692999751773,False,True,True,True,False,random comparison did not pass adjusted inference; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|raw_session|knn_mean_distance|TCP Handshake and Packet Timing,matched,raw_session,knn_mean_distance,TCP Handshake and Packet Timing,Explore,0.274642731712924,0.0035112359550561797,0.2,0.22784,0.877808988764045,1.0,False,21.0,1.0473787000228185,False,False,True,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|typed_structural_stats|hdbscan_rare_cluster|__none__,matched,typed_structural_stats,hdbscan_rare_cluster,,Abstain,0.16811024876614247,0.0,0.0,0.22784,0.0,1.0,False,18727.0,7.689766700001201,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared confirmatory observed-versus-null comparison.; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|typed_structural_stats|isolation_forest|__none__,matched,typed_structural_stats,isolation_forest,,Explore,0.34346999885340923,0.0,0.0,0.22784,0.0,1.0,True,112.0,4.292459799995413,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared confirmatory observed-versus-null comparison.; matched score did not beat its intrinsic score
unsw_nb15_raw,unsw_selection,matched|observed|typed_structural_stats|knn_mean_distance|__none__,matched,typed_structural_stats,knn_mean_distance,,Abstain,0.22784,0.0008778089887640449,0.05,0.22784,0.21945224719101125,1.0,False,61.0,1.496825500013074,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared confirmatory observed-versus-null comparison.; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|dominant_style_trained|dominant_joint_reconstruction|Flow Lifecycle and Inter-Packet Timing,intrinsic,dominant_style_trained,dominant_joint_reconstruction,Flow Lifecycle and Inter-Packet Timing,Explore,0.019852747830660007,0.0,0.0,0.00604,0.0,0.5037593984962406,True,5133.0,,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|dominant_style_trained|dominant_joint_reconstruction|Network Flow Volume and Throughput,intrinsic,dominant_style_trained,dominant_joint_reconstruction,Network Flow Volume and Throughput,Explore,0.012680550890157877,0.0,0.0,0.00604,0.0,0.7699115044247787,True,9435.0,,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|dominant_style_trained|dominant_joint_reconstruction|TCP Flag and Handshake Analysis,intrinsic,dominant_style_trained,dominant_joint_reconstruction,TCP Flag and Handshake Analysis,Explore,0.009001490312965724,0.0,0.0,0.00604,0.0,0.8348623853211009,True,14302.0,,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|graphsage_trained|hdbscan_rare_cluster|Flow Lifecycle and Inter-Packet Timing,intrinsic,graphsage_trained,hdbscan_rare_cluster,Flow Lifecycle and Inter-Packet Timing,Explore,0.01075958386774975,0.0,0.0,0.00604,0.0,0.5037593984962406,True,11561.0,254.51536849999684,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared trained-versus-random comparison for this scorer.
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|graphsage_trained|hdbscan_rare_cluster|Network Flow Volume and Throughput,intrinsic,graphsage_trained,hdbscan_rare_cluster,Network Flow Volume and Throughput,Explore,0.016257536606373815,0.0,0.0,0.00604,0.0,0.25,True,6814.0,251.1272467999952,False,False,False,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; No predeclared trained-versus-random comparison for this scorer.
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|graphsage_trained|hdbscan_rare_cluster|TCP Flag and Handshake Analysis,intrinsic,graphsage_trained,hdbscan_rare_cluster,TCP Flag and Handshake Analysis,Explore,0.015613690414641713,0.0,0.0,0.00604,0.0,0.9230769230769231,True,7198.0,268.40604619996157,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared trained-versus-random comparison for this scorer.
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|graphsage_trained|isolation_forest|Flow Lifecycle and Inter-Packet Timing,intrinsic,graphsage_trained,isolation_forest,Flow Lifecycle and Inter-Packet Timing,Explore,0.021124790151091213,0.0,0.0,0.00604,0.0,0.27388535031847133,True,4675.0,13.116493200010154,False,False,False,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; No predeclared trained-versus-random comparison for this scorer.
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|graphsage_trained|isolation_forest|Network Flow Volume and Throughput,intrinsic,graphsage_trained,isolation_forest,Network Flow Volume and Throughput,Explore,0.015267947421638018,0.0,0.0,0.00604,0.0,0.2422360248447205,True,7417.0,14.261240899912082,False,False,False,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; No predeclared trained-versus-random comparison for this scorer.
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|graphsage_trained|isolation_forest|TCP Flag and Handshake Analysis,intrinsic,graphsage_trained,isolation_forest,TCP Flag and Handshake Analysis,Explore,0.014792319749216302,0.0,0.0,0.00604,0.0,0.8018018018018018,True,7735.0,14.104171300015878,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared trained-versus-random comparison for this scorer.
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|graphsage_trained|knn_mean_distance|Flow Lifecycle and Inter-Packet Timing,intrinsic,graphsage_trained,knn_mean_distance,Flow Lifecycle and Inter-Packet Timing,Abstain,0.00604,0.0,0.0,0.00604,0.0,0.7543859649122807,True,6342.0,17.667638800048735,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|graphsage_trained|knn_mean_distance|Network Flow Volume and Throughput,intrinsic,graphsage_trained,knn_mean_distance,Network Flow Volume and Throughput,Abstain,0.00604,0.0,0.0,0.00604,0.0,0.7391304347826086,True,7013.0,20.48401099999319,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|graphsage_trained|knn_mean_distance|TCP Flag and Handshake Analysis,intrinsic,graphsage_trained,knn_mean_distance,TCP Flag and Handshake Analysis,Abstain,0.00604,0.0,0.0,0.00604,0.0,0.8867924528301887,True,1635.0,20.0733823000337,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|node2vec|hdbscan_rare_cluster|__none__,intrinsic,node2vec,hdbscan_rare_cluster,,Explore,0.028916124090386824,0.0,0.0,0.00604,0.0,0.030927835051546393,True,2749.0,324.78936460000114,False,False,False,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; graph control did not pass adjusted inference
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|node2vec|isolation_forest|__none__,intrinsic,node2vec,isolation_forest,,Explore,0.019428718476582604,0.0,0.0,0.00604,0.0,0.030927835051546393,True,5299.0,24.647443299967563,False,False,False,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; graph control did not pass adjusted inference
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|node2vec|knn_mean_distance|__none__,intrinsic,node2vec,knn_mean_distance,,Abstain,0.00604,0.0,0.0,0.00604,0.0,0.010101010101010102,True,7778.0,42.81676500002504,False,False,False,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; graph control did not pass adjusted inference
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|raw_session|hdbscan_rare_cluster|Flow Lifecycle and Inter-Packet Timing,intrinsic,raw_session,hdbscan_rare_cluster,Flow Lifecycle and Inter-Packet Timing,Explore,0.0266433334915755,0.0,0.0,0.00604,0.0,1.0,False,1422.0,8.669850000034785,False,False,True,True,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|raw_session|hdbscan_rare_cluster|Network Flow Volume and Throughput,intrinsic,raw_session,hdbscan_rare_cluster,Network Flow Volume and Throughput,Abstain,,,,0.00604,,,False,,,False,False,True,True,True,valid abstention; random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|raw_session|hdbscan_rare_cluster|TCP Flag and Handshake Analysis,intrinsic,raw_session,hdbscan_rare_cluster,TCP Flag and Handshake Analysis,Explore,0.010085527669467822,0.0,0.0,0.00604,0.0,1.0,False,1669.0,21.006705200008582,False,False,True,True,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|raw_session|isolation_forest|Flow Lifecycle and Inter-Packet Timing,intrinsic,raw_session,isolation_forest,Flow Lifecycle and Inter-Packet Timing,Explore,0.012941964426332721,0.0,0.0,0.00604,0.0,0.3986013986013986,True,1484.0,4.179381900030421,False,False,False,True,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|raw_session|isolation_forest|Network Flow Volume and Throughput,intrinsic,raw_session,isolation_forest,Network Flow Volume and Throughput,Explore,0.03725970185953773,0.0,0.0,0.00604,0.0,0.8018018018018018,True,120.0,4.148838299995987,False,False,True,True,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|raw_session|isolation_forest|TCP Flag and Handshake Analysis,intrinsic,raw_session,isolation_forest,TCP Flag and Handshake Analysis,Explore,0.015331743336710377,0.0,0.0,0.00604,0.0,0.0,True,1650.0,5.16174949996639,False,False,False,True,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|raw_session|knn_mean_distance|Flow Lifecycle and Inter-Packet Timing,intrinsic,raw_session,knn_mean_distance,Flow Lifecycle and Inter-Packet Timing,Explore,0.006552630975467462,0.013245033112582781,0.02,0.00604,3.3112582781456954,1.0,False,75.0,0.7021394000039436,False,True,True,True,True,random comparison did not pass adjusted inference
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|raw_session|knn_mean_distance|Network Flow Volume and Throughput,intrinsic,raw_session,knn_mean_distance,Network Flow Volume and Throughput,Abstain,0.004139654328232111,0.0,0.0,0.00604,0.0,1.0,False,208.0,0.8641806000086945,False,False,True,True,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|raw_session|knn_mean_distance|TCP Flag and Handshake Analysis,intrinsic,raw_session,knn_mean_distance,TCP Flag and Handshake Analysis,Abstain,0.00604,0.0,0.0,0.00604,0.0,1.0,False,1373.0,1.609042500029318,False,False,True,True,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|typed_structural_stats|hdbscan_rare_cluster|__none__,intrinsic,typed_structural_stats,hdbscan_rare_cluster,,Explore,0.014792319749216302,0.0,0.0,0.00604,0.0,1.0,False,7735.0,6.190438900026493,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared confirmatory observed-versus-null comparison.
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|typed_structural_stats|isolation_forest|__none__,intrinsic,typed_structural_stats,isolation_forest,,Explore,0.02237037037037037,0.0,0.0,0.00604,0.0,0.47058823529411764,True,4277.0,4.617340000026161,False,False,False,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; No predeclared confirmatory observed-versus-null comparison.
cic_ids_2017_ml_csv,cic_selection,intrinsic|observed|typed_structural_stats|knn_mean_distance|__none__,intrinsic,typed_structural_stats,knn_mean_distance,,Abstain,0.00604,0.0,0.0,0.00604,0.0,1.0,False,1376.0,1.2281089999887627,False,False,True,False,True,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared confirmatory observed-versus-null comparison.
cic_ids_2017_ml_csv,cic_selection,matched|observed|dominant_style_trained|dominant_joint_reconstruction|Flow Lifecycle and Inter-Packet Timing,matched,dominant_style_trained,dominant_joint_reconstruction,Flow Lifecycle and Inter-Packet Timing,Explore,0.01985535831689678,0.0,0.0,0.00604,0.0,0.5151515151515151,True,5147.0,,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|dominant_style_trained|dominant_joint_reconstruction|Network Flow Volume and Throughput,matched,dominant_style_trained,dominant_joint_reconstruction,Network Flow Volume and Throughput,Explore,0.012735093193893902,0.0,0.0,0.00604,0.0,0.7857142857142857,True,9399.0,,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|dominant_style_trained|dominant_joint_reconstruction|TCP Flag and Handshake Analysis,matched,dominant_style_trained,dominant_joint_reconstruction,TCP Flag and Handshake Analysis,Explore,0.009115054931788,0.0,0.0,0.00604,0.0,0.8348623853211009,True,14108.0,,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|graphsage_trained|hdbscan_rare_cluster|Flow Lifecycle and Inter-Packet Timing,matched,graphsage_trained,hdbscan_rare_cluster,Flow Lifecycle and Inter-Packet Timing,Explore,0.010561656291529692,0.0,0.0,0.00604,0.0,0.3333333333333333,True,11839.0,254.51536849999684,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; No predeclared trained-versus-random comparison for this scorer.; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|graphsage_trained|hdbscan_rare_cluster|Network Flow Volume and Throughput,matched,graphsage_trained,hdbscan_rare_cluster,Network Flow Volume and Throughput,Explore,0.015175879396984924,0.0,0.0,0.00604,0.0,0.26582278481012656,True,7489.0,251.1272467999952,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; No predeclared trained-versus-random comparison for this scorer.; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|graphsage_trained|hdbscan_rare_cluster|TCP Flag and Handshake Analysis,matched,graphsage_trained,hdbscan_rare_cluster,TCP Flag and Handshake Analysis,Explore,0.015584683661884612,0.0,0.0,0.00604,0.0,0.9047619047619048,True,7228.0,268.40604619996157,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared trained-versus-random comparison for this scorer.; matched score did not beat its intrinsic score
